id,label
/home/an/spbu_deep_learning/classification/splitted/test/fcabb97a-10f9-47d4-9280-84a3e7c8aea1.png,0
/home/an/spbu_deep_learning/classification/splitted/test/ba80c6ca-9b68-46fb-8184-e7bf643d0ac6.png,8
/home/an/spbu_deep_learning/classification/splitted/test/60f0153d-f555-463a-987a-67ce5ab183f0.png,6
/home/an/spbu_deep_learning/classification/splitted/test/a0737446-6afd-4278-94d4-56a591b8706e.png,3
/home/an/spbu_deep_learning/classification/splitted/test/f48872e6-9de0-4f5e-9f4a-cde86c2d4f61.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/f36e3b28-6e8d-486e-8d50-016ea82ff237.png,3
/home/an/spbu_deep_learning/classification/splitted/test/796e755d-ac57-4dd0-9250-6e3621a3dd46.png,1
/home/an/spbu_deep_learning/classification/splitted/test/ac0024cc-28e5-400f-8871-5e331d51565e.png,2
/home/an/spbu_deep_learning/classification/splitted/test/712c3ce9-750a-4cc4-8f94-f8033c31cb2c.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/f6f0f954-2d97-4220-b383-6d44a07ce48e.jpg,16
/home/an/spbu_deep_learning/classification/splitted/test/351adfd4-96d7-4ece-a3ac-9ebcaef03c5d.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/0d9a6f03-b9e3-4558-bad7-a46a92e5837b.png,6
/home/an/spbu_deep_learning/classification/splitted/test/e78b9390-8c84-4774-8f09-375d305b18c7.png,7
/home/an/spbu_deep_learning/classification/splitted/test/4da77d07-2fb0-4538-9a9e-178a69d9f6d8.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/48718bf3-a65f-4d59-94c0-016c976a4b89.png,16
/home/an/spbu_deep_learning/classification/splitted/test/650fdfe1-9780-467d-b069-b78db3814e90.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/abf049de-de12-4b24-bddd-08f12dc4d469.png,15
/home/an/spbu_deep_learning/classification/splitted/test/23411c68-47c5-43b9-9a59-f2688e22d399.png,1
/home/an/spbu_deep_learning/classification/splitted/test/c563a397-4383-492b-99ac-0b8b2ed63387.png,16
/home/an/spbu_deep_learning/classification/splitted/test/961dc135-3181-4ced-8b48-562df7211cd6.png,2
/home/an/spbu_deep_learning/classification/splitted/test/aabcef09-7910-40ef-bdbb-a78dcfa203c8.png,12
/home/an/spbu_deep_learning/classification/splitted/test/fcd0a731-2db9-4405-a891-97017f5024ff.png,5
/home/an/spbu_deep_learning/classification/splitted/test/c190c65e-1c3f-4ff5-93d3-a3e369b4aeb1.png,15
/home/an/spbu_deep_learning/classification/splitted/test/9ba8da7d-9f75-4bd9-8f28-d609924442ed.png,1
/home/an/spbu_deep_learning/classification/splitted/test/607087c0-3bda-4d93-a293-92ab7b64d464.png,15
/home/an/spbu_deep_learning/classification/splitted/test/b76d1e3a-3536-4bf9-a315-51575679b810.png,16
/home/an/spbu_deep_learning/classification/splitted/test/8be3b592-f8b9-4ec3-b4be-436a99820440.jpeg,0
/home/an/spbu_deep_learning/classification/splitted/test/5a8cfcd2-6019-4199-836a-9ec5a492abbf.png,10
/home/an/spbu_deep_learning/classification/splitted/test/2203a3f2-48f9-4271-8528-9198b6a2744d.png,0
/home/an/spbu_deep_learning/classification/splitted/test/054aef5a-fbc9-4fdd-b3d4-d9806333ce40.png,1
/home/an/spbu_deep_learning/classification/splitted/test/057cebcb-61b4-4584-be0b-0c312db6fd3b.png,5
/home/an/spbu_deep_learning/classification/splitted/test/3dca22e8-271d-47ef-8a24-5fcba53b2332.png,10
/home/an/spbu_deep_learning/classification/splitted/test/3e602c97-41e0-4ce2-86d4-40656a4c08ff.png,14
/home/an/spbu_deep_learning/classification/splitted/test/4afd854b-1cde-417e-aaf0-2b64990ae4e2.png,5
/home/an/spbu_deep_learning/classification/splitted/test/9ff61701-77db-4744-a0e4-93526fd6d4ef.png,11
/home/an/spbu_deep_learning/classification/splitted/test/ae6f0e51-c1fe-4329-82f0-87b392384123.png,1
/home/an/spbu_deep_learning/classification/splitted/test/38ca4033-14cc-433c-959e-eb17095cacb0.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/1656ca31-c158-48b2-acc1-6b657ee62d74.jpg,16
/home/an/spbu_deep_learning/classification/splitted/test/d6496ae3-efe2-44f5-8c89-e1e08fac0633.png,6
/home/an/spbu_deep_learning/classification/splitted/test/923e92ad-55f9-44e6-bdc6-e4b9a44ccd91.png,5
/home/an/spbu_deep_learning/classification/splitted/test/8fae51e9-13c2-4557-a89a-1c9d4cf47c7d.png,16
/home/an/spbu_deep_learning/classification/splitted/test/dc387837-a0f4-46b8-9305-c30e28c6129a.png,11
/home/an/spbu_deep_learning/classification/splitted/test/23f2fbb8-57a4-4828-8912-a4cf935261d9.png,8
/home/an/spbu_deep_learning/classification/splitted/test/56f50d8f-917b-4d40-a37d-95c90eb44d5b.png,10
/home/an/spbu_deep_learning/classification/splitted/test/002999fb-803d-45b2-b647-6203e446e475.png,2
/home/an/spbu_deep_learning/classification/splitted/test/1f196572-c25c-4f9c-b095-0f14d4975795.png,11
/home/an/spbu_deep_learning/classification/splitted/test/65dc9246-6914-48f8-b93a-c2d6fbd27915.png,15
/home/an/spbu_deep_learning/classification/splitted/test/ccb89b31-cdd3-46a8-8e3b-2a0ac8f98fd4.png,16
/home/an/spbu_deep_learning/classification/splitted/test/6f35ec41-fbcc-4449-9536-de8e9d04fd58.png,5
/home/an/spbu_deep_learning/classification/splitted/test/da1dbef3-a4de-4276-b758-f54b5e528658.png,13
/home/an/spbu_deep_learning/classification/splitted/test/d8142b52-9077-4883-bad8-b3098f0cda1d.png,13
/home/an/spbu_deep_learning/classification/splitted/test/c61d43fe-10aa-4cb8-a24f-245d6bd29473.png,10
/home/an/spbu_deep_learning/classification/splitted/test/10ea541b-dc2d-4550-9399-d3241933f2a9.png,5
/home/an/spbu_deep_learning/classification/splitted/test/da63bc20-fd4b-4731-9462-39425513b38c.png,3
/home/an/spbu_deep_learning/classification/splitted/test/83094e81-7e8b-40a1-a4a0-aa0333dfffeb.png,12
/home/an/spbu_deep_learning/classification/splitted/test/ec7ca8ec-20bc-4588-af30-0772bcb57604.png,1
/home/an/spbu_deep_learning/classification/splitted/test/ff29f8d5-6e47-4136-b43d-2f88d38dd509.png,1
/home/an/spbu_deep_learning/classification/splitted/test/e57375e3-26c2-4c4d-95d0-c40be04ce194.png,5
/home/an/spbu_deep_learning/classification/splitted/test/a86134a8-cb8d-4a43-9196-0b2270503ca8.png,10
/home/an/spbu_deep_learning/classification/splitted/test/61351de3-be14-4836-8670-711fbbd79392.png,15
/home/an/spbu_deep_learning/classification/splitted/test/7eec288b-5f51-47c3-a874-a43ddb143e74.png,11
/home/an/spbu_deep_learning/classification/splitted/test/423d0bb3-172d-44ab-a19b-712430c9de73.png,16
/home/an/spbu_deep_learning/classification/splitted/test/f063794c-417d-443c-a84c-6ad610f6f575.png,13
/home/an/spbu_deep_learning/classification/splitted/test/7b8f08eb-f1e0-4a74-bf90-8175c458f1bd.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/b6ca4c4c-40ba-4da1-ae0c-50fa5d8a81b0.png,16
/home/an/spbu_deep_learning/classification/splitted/test/6b58e17c-dc2f-4268-a7b1-634ac95bce88.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/1d55c749-1089-44a9-a50c-f8d0e21acdf2.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/8f16df6a-25f4-4787-9b41-678c5059d05d.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/20afea8d-29e2-44dd-9f47-ef5a94380def.png,10
/home/an/spbu_deep_learning/classification/splitted/test/59c720e5-fc2f-419c-b1cb-a39667b01aaa.png,2
/home/an/spbu_deep_learning/classification/splitted/test/3833b41b-3219-44e4-a917-5817b1ba4bf6.png,5
/home/an/spbu_deep_learning/classification/splitted/test/bf57658a-51c8-4a46-ad01-c98ab505b58b.jpg,5
/home/an/spbu_deep_learning/classification/splitted/test/70117a9e-b6a8-445b-9f38-914d24b99b44.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/59adf5c7-6af6-4e00-9a4c-5b69bdf2205c.png,12
/home/an/spbu_deep_learning/classification/splitted/test/3f55b1db-d2dc-4b4f-ae6f-fd6bb64a0328.png,16
/home/an/spbu_deep_learning/classification/splitted/test/b45580ff-281f-471f-acc6-09611c024753.jpg,9
/home/an/spbu_deep_learning/classification/splitted/test/5aa1f44e-486e-4e1d-a946-b4969ab2c209.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/df8b5fff-02ce-414a-af2c-9b81729d1b3c.png,16
/home/an/spbu_deep_learning/classification/splitted/test/8ab58e95-3f1e-489e-8d9b-457ba52fcdd5.png,5
/home/an/spbu_deep_learning/classification/splitted/test/259bff61-94ff-4114-98e1-42fbd97cddb4.png,3
/home/an/spbu_deep_learning/classification/splitted/test/6ff1b4f8-8538-458b-b055-b404bc8c0313.png,5
/home/an/spbu_deep_learning/classification/splitted/test/ebd01194-90b5-4c77-9ced-2434faadaa66.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/35b9167c-5623-4776-a800-72850652472b.png,13
/home/an/spbu_deep_learning/classification/splitted/test/9fb4787e-ab1b-4594-9b60-48b79e68f98e.png,10
/home/an/spbu_deep_learning/classification/splitted/test/2aabc05e-c5e0-4dd6-acd2-58e72ef59211.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/fedb066e-a7ca-4c22-8bb1-77e7f130b441.png,2
/home/an/spbu_deep_learning/classification/splitted/test/09d167e7-61b4-4875-a550-845cba328bff.jpg,9
/home/an/spbu_deep_learning/classification/splitted/test/95f49240-d9fe-4795-88a9-438a6bb7741c.png,5
/home/an/spbu_deep_learning/classification/splitted/test/ec4f58d8-b464-46d5-b0d7-fbe9e083ff28.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/829876db-7d6c-4b86-be71-d1b068719def.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/11eecd32-233b-4f40-bd65-496a81456779.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/29f23593-536b-48e4-b13b-cec23f7714c9.png,1
/home/an/spbu_deep_learning/classification/splitted/test/42c79042-2ec2-41aa-9130-e93cf41b36ee.png,12
/home/an/spbu_deep_learning/classification/splitted/test/a232f9c7-695c-43c5-bbad-8b940ed37478.png,15
/home/an/spbu_deep_learning/classification/splitted/test/30b48ce1-90e7-4b27-bfdf-511b99fe49cf.png,7
/home/an/spbu_deep_learning/classification/splitted/test/cc5f5ff5-6448-421a-a456-4dc7563703d2.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/ae3a663c-682a-4fec-8c5f-403c69912efd.png,17
/home/an/spbu_deep_learning/classification/splitted/test/f8413f22-5621-43a3-a2fe-e2d42464869d.png,15
/home/an/spbu_deep_learning/classification/splitted/test/6fda5e7f-132f-41bc-b985-c734b9073c66.png,4
/home/an/spbu_deep_learning/classification/splitted/test/c33a8c20-cb2f-4f2c-a833-eff4956ec713.png,5
/home/an/spbu_deep_learning/classification/splitted/test/2dd227c8-7b69-4f6a-9ebf-83760343cb7f.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/365ccd27-1b01-4300-af46-d190f93dd542.png,12
/home/an/spbu_deep_learning/classification/splitted/test/5186734e-b013-4b51-99f7-e1a211817c63.png,2
/home/an/spbu_deep_learning/classification/splitted/test/2f8274dc-0113-49f7-b29d-5f8b41bdda5f.png,12
/home/an/spbu_deep_learning/classification/splitted/test/3410b82a-ed7c-4a12-b897-d83fc846bc0a.png,8
/home/an/spbu_deep_learning/classification/splitted/test/296b5bea-f87f-4b9f-91f5-77e8f0bd0490.jpg,16
/home/an/spbu_deep_learning/classification/splitted/test/d5e485da-024c-4907-8bcf-54e59e5fbe80.png,6
/home/an/spbu_deep_learning/classification/splitted/test/dc6a107b-70f4-4100-9f57-893bc575ee89.png,11
/home/an/spbu_deep_learning/classification/splitted/test/18aded45-57aa-4db9-93f3-a9a56f6d71be.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/66f04b3f-b39e-4b5c-b83c-bb944b62d38a.png,10
/home/an/spbu_deep_learning/classification/splitted/test/aae55a43-445a-4a4e-97cb-9e977a2cc36b.jpg,9
/home/an/spbu_deep_learning/classification/splitted/test/688e0268-84e5-43d7-9f4e-9d53ef054deb.jpg,2
/home/an/spbu_deep_learning/classification/splitted/test/847398ef-e72f-4396-b8a5-9a0c338c8e9c.png,8
/home/an/spbu_deep_learning/classification/splitted/test/6c07948a-6320-466e-a1cb-0069a9e816d5.png,7
/home/an/spbu_deep_learning/classification/splitted/test/92fd6368-bfca-4db3-9e80-ce9f6a319a1d.png,1
/home/an/spbu_deep_learning/classification/splitted/test/66c5b7b7-fc85-4b33-ad16-3cc11838b238.png,10
/home/an/spbu_deep_learning/classification/splitted/test/a2346772-0ad8-4a88-aa72-90cc2e665f9b.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/9ea172c1-5dbc-4d3e-875c-57c51343c5a4.png,13
/home/an/spbu_deep_learning/classification/splitted/test/c8ed1265-b53b-481b-bc86-12034d075a56.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/fd5ce1ed-6e77-40db-acc1-3f1be689eb04.png,6
/home/an/spbu_deep_learning/classification/splitted/test/2c14ec77-44ca-4b3c-b470-96286411c617.png,14
/home/an/spbu_deep_learning/classification/splitted/test/719a6491-994c-4270-8e86-c35775ce0eed.png,1
/home/an/spbu_deep_learning/classification/splitted/test/84cdf5a7-83e9-4127-8431-53e172f3e163.png,15
/home/an/spbu_deep_learning/classification/splitted/test/62f726d1-d3ff-4948-9fb9-ee7b7d1ab5f4.png,7
/home/an/spbu_deep_learning/classification/splitted/test/acef37ce-19ac-408f-9129-253ff2f157ca.png,12
/home/an/spbu_deep_learning/classification/splitted/test/dd6aaefa-69cd-4160-a2f6-fd10f1d94aa4.png,15
/home/an/spbu_deep_learning/classification/splitted/test/632e6897-9d17-4420-853e-a456c7c73ca0.png,2
/home/an/spbu_deep_learning/classification/splitted/test/79139a1b-06fc-4fe1-97fa-ec8a01ba0aed.png,13
/home/an/spbu_deep_learning/classification/splitted/test/dedb3ade-f52e-4c74-ae9d-f984d98e828e.png,8
/home/an/spbu_deep_learning/classification/splitted/test/8581faa5-99ff-48ab-ba1c-5e00d97fb328.png,16
/home/an/spbu_deep_learning/classification/splitted/test/af04fc0a-709d-4771-9bda-b960aaf00513.png,7
/home/an/spbu_deep_learning/classification/splitted/test/148635cd-849d-45e0-9dcc-d1e626822ba3.png,8
/home/an/spbu_deep_learning/classification/splitted/test/01f5ceb8-4180-4e39-8a8c-7c46cb75ab33.png,16
/home/an/spbu_deep_learning/classification/splitted/test/bcf52401-afb6-4705-bbbe-ab86c6a10c44.png,8
/home/an/spbu_deep_learning/classification/splitted/test/65b7aa0a-8684-45bf-8b6e-48e33cff964f.png,7
/home/an/spbu_deep_learning/classification/splitted/test/ad4546be-f15a-4ed8-86bc-c478d34cd004.png,0
/home/an/spbu_deep_learning/classification/splitted/test/7e61d766-43f7-4a82-8810-09743ae87a37.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/50ac77f7-3ec4-427a-8e4d-13b9db4bff0f.png,4
/home/an/spbu_deep_learning/classification/splitted/test/ad1791ec-061d-4a19-8107-1d8a7afe074f.png,11
/home/an/spbu_deep_learning/classification/splitted/test/5fbe79d2-82d4-49da-afce-64a72b03a338.png,0
/home/an/spbu_deep_learning/classification/splitted/test/1788abb4-88a4-4a2e-81e1-5be33fc16530.png,3
/home/an/spbu_deep_learning/classification/splitted/test/20f1ef28-4933-4662-a661-e2b2fb1b29c5.png,15
/home/an/spbu_deep_learning/classification/splitted/test/95217214-8098-46b5-b975-dee2ae2fcc63.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/b3a06586-bc09-4d54-ad4c-8af2a60b5c7a.jpg,8
/home/an/spbu_deep_learning/classification/splitted/test/c5ca12ba-1d8f-4cf7-a857-701a8441481f.png,3
/home/an/spbu_deep_learning/classification/splitted/test/6c26f19d-7cc2-443f-ad22-b1a2205b80bf.png,11
/home/an/spbu_deep_learning/classification/splitted/test/14a1db32-6611-49d3-b900-4731b3a0ff25.png,7
/home/an/spbu_deep_learning/classification/splitted/test/29830d60-9e87-46da-8985-4b38e6ad3d3b.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/2d974513-0efa-408e-a8f8-7d684843be34.png,0
/home/an/spbu_deep_learning/classification/splitted/test/c558969a-4f68-4a50-a256-5de5bd6537fb.png,5
/home/an/spbu_deep_learning/classification/splitted/test/eb1b4823-276c-4d54-96bb-2671a9f73643.png,10
/home/an/spbu_deep_learning/classification/splitted/test/d679cb9c-3b85-466a-8958-b31318ac79bb.png,1
/home/an/spbu_deep_learning/classification/splitted/test/55aa47f1-f6c6-4f89-9336-62c7ce9c508c.png,13
/home/an/spbu_deep_learning/classification/splitted/test/9c237d97-14a2-4dde-98de-72516b03585b.png,11
/home/an/spbu_deep_learning/classification/splitted/test/d2b0d987-082f-4bc3-9a26-4216747d2292.png,12
/home/an/spbu_deep_learning/classification/splitted/test/caedd297-27fe-405f-9855-0d55aa68f4b3.png,13
/home/an/spbu_deep_learning/classification/splitted/test/266d4d11-93db-4fc8-a03d-6a4e219f9422.png,15
/home/an/spbu_deep_learning/classification/splitted/test/9f024b15-44eb-4448-b05d-787255e3e5cc.png,0
/home/an/spbu_deep_learning/classification/splitted/test/46d224cb-0ce7-4417-91e4-9ccd12625995.png,7
/home/an/spbu_deep_learning/classification/splitted/test/fc0f77bd-5e54-41cc-8a35-d919795c7015.png,2
/home/an/spbu_deep_learning/classification/splitted/test/23d8a69d-c207-47d6-b77c-aa3e515eb258.png,15
/home/an/spbu_deep_learning/classification/splitted/test/73ff5f81-3aa1-4726-82ba-d6197caeabd0.png,7
/home/an/spbu_deep_learning/classification/splitted/test/256e3a14-0ceb-44dc-b1a8-18f8aaefca35.png,12
/home/an/spbu_deep_learning/classification/splitted/test/d41cd6bf-0599-4496-bbb2-12d57463d854.png,16
/home/an/spbu_deep_learning/classification/splitted/test/301e19f1-2358-4e68-848c-ed13a1bf4e4a.png,8
/home/an/spbu_deep_learning/classification/splitted/test/2dcf1df8-e6ef-4460-801d-8e81b042afd3.png,8
/home/an/spbu_deep_learning/classification/splitted/test/570dc537-c254-4dcd-8de7-94ee8181acff.png,13
/home/an/spbu_deep_learning/classification/splitted/test/778a7cd4-d78b-4c76-9e55-268628ca83ca.png,7
/home/an/spbu_deep_learning/classification/splitted/test/d0492496-d9b7-4922-a29a-04bb5c46c2bf.png,0
/home/an/spbu_deep_learning/classification/splitted/test/27eb987a-3c33-41a2-8057-cbbfb92cec6c.png,4
/home/an/spbu_deep_learning/classification/splitted/test/be0e0738-b8f8-4d08-830c-dcd040f43de0.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/0b314263-027e-4807-b440-48fd31ea3ecb.jpg,5
/home/an/spbu_deep_learning/classification/splitted/test/a896665e-1e2d-4594-a256-c715cea0883a.png,10
/home/an/spbu_deep_learning/classification/splitted/test/f26a35cc-c8f9-4a9e-9eba-256a5eb24151.png,11
/home/an/spbu_deep_learning/classification/splitted/test/3f2195ac-35c4-4020-a6f8-2b1b58ce0e1c.png,1
/home/an/spbu_deep_learning/classification/splitted/test/6dd2982f-ccd8-4454-845e-7b4107a31257.png,13
/home/an/spbu_deep_learning/classification/splitted/test/ea7f009d-d2b5-45d8-ac9a-3c1ec20e0d72.png,1
/home/an/spbu_deep_learning/classification/splitted/test/7482f5e9-bbc9-48f7-9f60-fe66915747f0.png,4
/home/an/spbu_deep_learning/classification/splitted/test/bcc7591e-4629-4ee2-a9fe-05166e59767c.png,14
/home/an/spbu_deep_learning/classification/splitted/test/3376f0ed-7682-4032-9e93-d773872a2a6c.png,15
/home/an/spbu_deep_learning/classification/splitted/test/96199619-b068-4397-bf25-af8a76f4e6d5.png,1
/home/an/spbu_deep_learning/classification/splitted/test/fad21e6b-9cfe-47d4-97f0-3db67bf8b215.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/8ec228b7-6e3f-4c2b-b9cb-fe5b82a10fb2.png,5
/home/an/spbu_deep_learning/classification/splitted/test/c6d5aad2-261a-4535-8cb1-44f00c557976.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/b030a8bf-a7b7-48d3-a46f-c73bb68b4625.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/34779936-6623-48b2-804b-d167336a7acd.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/ec15495b-be1f-4f9d-8cd1-dd74e529882c.png,4
/home/an/spbu_deep_learning/classification/splitted/test/78bc50af-3a35-43e9-9a38-d892a13d5795.png,0
/home/an/spbu_deep_learning/classification/splitted/test/9576b80d-7c78-4310-ac12-68ca4866e0fe.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/14b301bf-021f-4018-b8a3-324fd15e52e5.png,3
/home/an/spbu_deep_learning/classification/splitted/test/8a4f86be-3902-4578-b27d-5388f032eb9b.png,3
/home/an/spbu_deep_learning/classification/splitted/test/6e66176c-f8b9-43b7-8a0a-f60c10359716.png,5
/home/an/spbu_deep_learning/classification/splitted/test/edbe4e2c-e59d-4a4f-9ec8-b96721c6ac92.png,15
/home/an/spbu_deep_learning/classification/splitted/test/804b91df-c3b6-441f-a3dc-7bd6f3bafb9d.png,11
/home/an/spbu_deep_learning/classification/splitted/test/b3ab382d-1244-476e-82a6-434fb9fed1ba.jpeg,6
/home/an/spbu_deep_learning/classification/splitted/test/70a80ea9-ca21-4f37-bd13-35fab8ebfc56.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/45653526-39ca-484f-9ea6-a8ee4ad34ce1.png,2
/home/an/spbu_deep_learning/classification/splitted/test/6727c766-6a14-4e7d-a9d2-b28779e4b9a5.png,7
/home/an/spbu_deep_learning/classification/splitted/test/c895a742-f98e-437e-befe-d2112454fb6f.png,7
/home/an/spbu_deep_learning/classification/splitted/test/610c8f84-8c8d-4976-9745-c21d5109377d.jpg,11
/home/an/spbu_deep_learning/classification/splitted/test/7ccf0e84-c6ef-41a5-a942-35517dbe35f6.png,12
/home/an/spbu_deep_learning/classification/splitted/test/af078625-76a8-4b19-9f39-e74fecd93fca.png,8
/home/an/spbu_deep_learning/classification/splitted/test/85b9d7d6-714d-4b23-a065-75c749682bcc.png,16
/home/an/spbu_deep_learning/classification/splitted/test/aadb68f7-f094-411d-821f-6f11deb29d4d.png,13
/home/an/spbu_deep_learning/classification/splitted/test/e1cd185e-cfc2-4c47-a144-de6b6865af61.png,0
/home/an/spbu_deep_learning/classification/splitted/test/e70e644d-5ea1-4bb5-a62b-fea4076b31bd.png,11
/home/an/spbu_deep_learning/classification/splitted/test/ff397ca3-2985-4dc1-acd9-165bcb2ee1b2.png,0
/home/an/spbu_deep_learning/classification/splitted/test/15d8feeb-1c04-44eb-bc3a-05c992284d83.png,10
/home/an/spbu_deep_learning/classification/splitted/test/b54a3eb5-0bea-44b8-a5d0-c80f963dd87e.png,6
/home/an/spbu_deep_learning/classification/splitted/test/4b7b0d38-1e87-4d7c-8e43-397198b24339.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/bb6fc823-9ea5-42e9-9244-bd6d80c9b2d4.png,12
/home/an/spbu_deep_learning/classification/splitted/test/c1e33526-2645-444a-9694-1cb671393a8a.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/5e483254-8abe-46bb-9bc6-b5103f50396d.png,5
/home/an/spbu_deep_learning/classification/splitted/test/de21f010-8866-4eba-9e4f-ecca01546c2f.png,8
/home/an/spbu_deep_learning/classification/splitted/test/01466536-a300-4853-9858-fcd909464b5f.png,0
/home/an/spbu_deep_learning/classification/splitted/test/038cad46-157c-448f-a031-de25a3529640.png,4
/home/an/spbu_deep_learning/classification/splitted/test/6106910d-5295-474a-b12b-1321f0dc7684.png,13
/home/an/spbu_deep_learning/classification/splitted/test/1b9f4bf1-3469-4370-9e89-bd98e43c7030.png,11
/home/an/spbu_deep_learning/classification/splitted/test/9b46eb0b-dcf5-48ef-be63-9f79d33308f0.png,6
/home/an/spbu_deep_learning/classification/splitted/test/81ea7f9b-d44e-416d-a1a2-9cb299f948c0.jpg,9
/home/an/spbu_deep_learning/classification/splitted/test/f0189999-4998-46a6-9481-42ea6dfae10c.png,12
/home/an/spbu_deep_learning/classification/splitted/test/df71439b-24e0-47ed-9ea8-fac06080aeb0.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/e0fd1836-c3a6-43c4-967a-3dcdcc040006.png,12
/home/an/spbu_deep_learning/classification/splitted/test/887a7485-84bd-4ab3-8fe9-c502efabcc15.png,8
/home/an/spbu_deep_learning/classification/splitted/test/ddced346-e48b-4e1c-9d80-5edd7c220b8d.jpg,14
/home/an/spbu_deep_learning/classification/splitted/test/328659bf-d291-478f-a6eb-50c151d109d1.png,5
/home/an/spbu_deep_learning/classification/splitted/test/c8e9824e-2fd8-4289-ab9f-d42ae2969f35.png,2
/home/an/spbu_deep_learning/classification/splitted/test/3dd4af62-fb25-4801-b335-7b3a0e8499aa.jpg,6
/home/an/spbu_deep_learning/classification/splitted/test/1933010d-20f4-4b91-b44e-031a242bea34.png,2
/home/an/spbu_deep_learning/classification/splitted/test/52fbb59c-899b-4177-83f7-96bb49ce9afa.png,12
/home/an/spbu_deep_learning/classification/splitted/test/fd8b8fb3-d085-4c29-8870-ee7fce56f785.png,6
/home/an/spbu_deep_learning/classification/splitted/test/1f605ef6-b0ad-4ba8-a5c9-079b7795772f.png,1
/home/an/spbu_deep_learning/classification/splitted/test/e52cbde0-01bc-4aa1-be4d-4dc82851c569.png,13
/home/an/spbu_deep_learning/classification/splitted/test/7b482b15-3d88-48b1-9c81-f5168e7d930b.png,4
/home/an/spbu_deep_learning/classification/splitted/test/76d1c12c-940b-411d-801e-368b95ffcf15.png,2
/home/an/spbu_deep_learning/classification/splitted/test/a1eaf776-26cc-4cbb-a797-6eb5ae170f02.jpg,0
/home/an/spbu_deep_learning/classification/splitted/test/c353439a-403e-4006-a579-09761d3ef684.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/c76dff28-137e-439e-b8d4-8ded5cf1f176.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/6aaffac7-f4cf-4ab6-b7fa-88b2e96a9bab.png,6
/home/an/spbu_deep_learning/classification/splitted/test/48cea5ab-9a40-4482-bc67-0a382de398fa.jpg,13
/home/an/spbu_deep_learning/classification/splitted/test/995079da-8773-4228-b363-6a168574cf99.png,3
/home/an/spbu_deep_learning/classification/splitted/test/298ea33c-e3ad-4882-b0a9-b2e7c7fdec95.png,12
/home/an/spbu_deep_learning/classification/splitted/test/02f07d93-3d50-432c-aa60-fa2c8079e0f1.png,11
/home/an/spbu_deep_learning/classification/splitted/test/adc81268-ad45-4b90-93c7-9cb66bc1f2d0.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/bacf49b5-1724-46f1-a3da-ac330ef43d8f.png,11
/home/an/spbu_deep_learning/classification/splitted/test/87b83855-a6cd-4f56-a5ea-f368f83ecd5a.png,5
/home/an/spbu_deep_learning/classification/splitted/test/6bf54f60-5dd9-4d47-a5b9-5118d4324fd6.png,16
/home/an/spbu_deep_learning/classification/splitted/test/87ecf3dd-acf7-4883-9784-3df159dd4c26.jpg,17
/home/an/spbu_deep_learning/classification/splitted/test/2eea7354-a1c4-491d-a1d4-bfbd714c756d.png,8
/home/an/spbu_deep_learning/classification/splitted/test/c41628b1-4781-4392-ac8d-6bfe981f73f9.png,10
/home/an/spbu_deep_learning/classification/splitted/test/fe80fd31-7221-46b8-9667-8f4292a899c3.png,1
/home/an/spbu_deep_learning/classification/splitted/test/bce2f527-307b-437d-8e87-6f9ec872581c.jpg,14
